cod_ah;cod_szh;cod_zh;nom_ah;nom_szh;nom_zh;objectid_1;ruleid;shape_area;shape_leng;HISTO_0;HISTO_1;HISTO_2;HISTO_3;HISTO_4;HISTO_5;HISTO_6;HISTO_7;HISTO_8;HISTO_9;HISTO_10;HISTO_11;HISTO_12;HISTO_13;HISTO_14;HISTO_15;HISTO_16;HISTO_17;HISTO_18;HISTO_19;Area Cuenca (ha);FCL 2001 (ha);FCL 2002 (ha);FCL 2003 (ha);FCL 2004 (ha);FCL 2005 (ha);FCL 2006 (ha);FCL 2007 (ha);FCL 2008 (ha);FCL 2009 (ha);FCL 2010 (ha);FCL 2011 (ha);FCL 2012 (ha);FCL 2013 (ha);FCL 2014 (ha);FCL 2015 (ha);FCL 2016 (ha);FCL 2017 (ha);FCL 2018 (ha);FCL 2019 (ha);FCL 2001 (%);FCL 2002 (%);FCL 2003 (%);FCL 2004 (%);FCL 2005 (%);FCL 2006 (%);FCL 2007 (%);FCL 2008 (%);FCL 2009 (%);FCL 2010 (%);FCL 2011 (%);FCL 2012 (%);FCL 2013 (%);FCL 2014 (%);FCL 2015 (%);FCL 2016 (%);FCL 2017 (%);FCL 2018 (%);FCL 2019 (%);FCL 2001 (% acum);FCL 2002 (% acum);FCL 2003 (% acum);FCL 2004 (% acum);FCL 2005 (% acum);FCL 2006 (% acum);FCL 2007 (% acum);FCL 2008 (% acum);FCL 2009 (% acum);FCL 2010 (% acum);FCL 2011 (% acum);FCL 2012 (% acum);FCL 2013 (% acum);FCL 2014 (% acum);FCL 2015 (% acum);FCL 2016 (% acum);FCL 2017 (% acum);FCL 2018 (% acum);FCL 2019 (% acum)
4;4410;44;Amazonas;R?o Peneya;Caquet?;271;1;0.130447914;2.054478678;2069032;116;474;59;248;278;197;221;223;99;1032;403;541;265;1027;399;3197;2928;2621;3809;160567.527;8.85;36.16;4.50;18.92;21.21;15.03;16.86;17.01;7.55;78.72;30.74;41.27;20.21;78.34;30.43;243.86;223.34;199.92;290.54;0.006%;0.023%;0.003%;0.012%;0.013%;0.009%;0.010%;0.011%;0.005%;0.049%;0.019%;0.026%;0.013%;0.049%;0.019%;0.152%;0.139%;0.125%;0.181%;0.006%;0.028%;0.031%;0.043%;0.056%;0.065%;0.076%;0.086%;0.091%;0.140%;0.159%;0.185%;0.197%;0.246%;0.265%;0.417%;0.556%;0.681%;0.862%
4;4407;44;Amazonas;R?o Rutuya;Caquet?;272;1;0.092247138;1.567667592;1460236;117;178;17;352;160;5;157;104;356;243;399;422;689;1092;269;1791;2683;4988;1712;113544.439;8.92;13.58;1.30;26.85;12.20;0.38;11.98;7.93;27.15;18.54;30.43;32.19;52.56;83.30;20.52;136.61;204.65;380.47;130.59;0.008%;0.012%;0.001%;0.024%;0.011%;0.000%;0.011%;0.007%;0.024%;0.016%;0.027%;0.028%;0.046%;0.073%;0.018%;0.120%;0.180%;0.335%;0.115%;0.008%;0.020%;0.021%;0.045%;0.055%;0.056%;0.066%;0.073%;0.097%;0.113%;0.140%;0.169%;0.215%;0.288%;0.306%;0.427%;0.607%;0.942%;1.057%
4;4704;47;Amazonas;R?o Putumayo Directos (mi);Putumayo;273;1;0.286545434;7.693632961;4496715;2470;3740;1382;4310;3871;3298;4415;5985;3356;7269;3301;5591;3755;4511;2740;9433;9426;5088;3963;352659.224;188.41;285.28;105.42;328.76;295.27;251.56;336.77;456.52;255.99;554.46;251.79;426.47;286.42;344.09;209.00;719.53;718.99;388.10;302.29;0.053%;0.081%;0.030%;0.093%;0.084%;0.071%;0.095%;0.129%;0.073%;0.157%;0.071%;0.121%;0.081%;0.098%;0.059%;0.204%;0.204%;0.110%;0.086%;0.053%;0.134%;0.164%;0.257%;0.341%;0.412%;0.508%;0.637%;0.710%;0.867%;0.939%;1.060%;1.141%;1.238%;1.298%;1.502%;1.706%;1.816%;1.901%
4;4502;45;Amazonas;R?o Camuya;Yar?;274;1;0.225035026;3.652194377;3466428;2843;2365;3188;343;450;3540;3793;1486;958;1085;5970;7625;3056;9645;2232;8197;26111;37544;13658;276938.652;216.86;180.40;243.17;26.16;34.32;270.02;289.32;113.35;73.07;82.76;455.38;581.62;233.10;735.70;170.25;625.25;1991.69;2863.77;1041.80;0.078%;0.065%;0.088%;0.009%;0.012%;0.098%;0.104%;0.041%;0.026%;0.030%;0.164%;0.210%;0.084%;0.266%;0.061%;0.226%;0.719%;1.034%;0.376%;0.078%;0.143%;0.231%;0.241%;0.253%;0.351%;0.455%;0.496%;0.522%;0.552%;0.717%;0.927%;1.011%;1.277%;1.338%;1.564%;2.283%;3.317%;3.693%
4;4504;45;Amazonas;Medio Yar?;Yar?;275;1;0.435275815;4.122371376;6960166;47;55;6;244;32;87;50;35;65;529;169;1974;57;45;72;130;68;456;64;535749.93;3.59;4.20;0.46;18.61;2.44;6.64;3.81;2.67;4.96;40.35;12.89;150.57;4.35;3.43;5.49;9.92;5.19;34.78;4.88;0.001%;0.001%;0.000%;0.003%;0.000%;0.001%;0.001%;0.000%;0.001%;0.008%;0.002%;0.028%;0.001%;0.001%;0.001%;0.002%;0.001%;0.006%;0.001%;0.001%;0.001%;0.002%;0.005%;0.005%;0.007%;0.007%;0.008%;0.009%;0.016%;0.019%;0.047%;0.048%;0.048%;0.049%;0.051%;0.052%;0.059%;0.060%
4;4510;45;Amazonas;R?o Mesay;Yar?;276;1;0.701611972;6.876388688;11218657;199;152;269;244;52;79;51;243;89;1409;269;465;1702;170;10;321;538;242;658;863610.419;15.18;11.59;20.52;18.61;3.97;6.03;3.89;18.54;6.79;107.48;20.52;35.47;129.82;12.97;0.76;24.49;41.04;18.46;50.19;0.002%;0.001%;0.002%;0.002%;0.000%;0.001%;0.000%;0.002%;0.001%;0.012%;0.002%;0.004%;0.015%;0.002%;0.000%;0.003%;0.005%;0.002%;0.006%;0.002%;0.003%;0.005%;0.008%;0.008%;0.009%;0.009%;0.011%;0.012%;0.025%;0.027%;0.031%;0.046%;0.048%;0.048%;0.051%;0.055%;0.057%;0.063%
4;4509;45;Amazonas;R?o Cu?are;Yar?;277;1;0.448692213;3.996667681;7175282;72;43;38;229;70;233;74;282;26;197;252;280;101;296;0;1264;72;168;107;552267.832;5.49;3.28;2.90;17.47;5.34;17.77;5.64;21.51;1.98;15.03;19.22;21.36;7.70;22.58;0.00;96.41;5.49;12.81;8.16;0.001%;0.001%;0.001%;0.003%;0.001%;0.003%;0.001%;0.004%;0.000%;0.003%;0.003%;0.004%;0.001%;0.004%;0.000%;0.017%;0.001%;0.002%;0.001%;0.001%;0.002%;0.002%;0.005%;0.006%;0.009%;0.010%;0.014%;0.015%;0.017%;0.021%;0.025%;0.026%;0.030%;0.030%;0.048%;0.049%;0.051%;0.053%
4;4506;45;Amazonas;Bajo Yar?;Yar?;278;1;0.314356702;4.634610614;5024264;79;149;63;140;40;196;1140;1283;9;87;96;230;956;445;40;279;106;119;38;386940.139;6.03;11.37;4.81;10.68;3.05;14.95;86.96;97.86;0.69;6.64;7.32;17.54;72.92;33.94;3.05;21.28;8.09;9.08;2.90;0.002%;0.003%;0.001%;0.003%;0.001%;0.004%;0.022%;0.025%;0.000%;0.002%;0.002%;0.005%;0.019%;0.009%;0.001%;0.005%;0.002%;0.002%;0.001%;0.002%;0.004%;0.006%;0.008%;0.009%;0.013%;0.036%;0.061%;0.061%;0.063%;0.065%;0.069%;0.088%;0.097%;0.098%;0.103%;0.105%;0.108%;0.108%
4;4705;47;Amazonas;R?o Car?-Paran?;Putumayo;279;1;0.59526997;6.652903185;9501256;714;285;228;683;639;599;117;1156;210;1919;1114;899;459;948;403;9260;1409;498;1549;732615.025;54.46;21.74;17.39;52.10;48.74;45.69;8.92;88.18;16.02;146.38;84.97;68.57;35.01;72.31;30.74;706.33;107.48;37.99;118.15;0.007%;0.003%;0.002%;0.007%;0.007%;0.006%;0.001%;0.012%;0.002%;0.020%;0.012%;0.009%;0.005%;0.010%;0.004%;0.096%;0.015%;0.005%;0.016%;0.007%;0.010%;0.013%;0.020%;0.027%;0.033%;0.034%;0.046%;0.048%;0.068%;0.080%;0.089%;0.094%;0.104%;0.108%;0.204%;0.219%;0.224%;0.240%
4;4414;44;Amazonas;R?o Cueman?;Caquet?;280;1;0.197522993;3.117468572;3159457;5;4;7;34;26;14;36;21;41;56;70;89;121;15;0;159;112;117;10;243130.203;0.38;0.31;0.53;2.59;1.98;1.07;2.75;1.60;3.13;4.27;5.34;6.79;9.23;1.14;0.00;12.13;8.54;8.92;0.76;0.000%;0.000%;0.000%;0.001%;0.001%;0.000%;0.001%;0.001%;0.001%;0.002%;0.002%;0.003%;0.004%;0.000%;0.000%;0.005%;0.004%;0.004%;0.000%;0.000%;0.000%;0.001%;0.002%;0.002%;0.003%;0.004%;0.005%;0.006%;0.008%;0.010%;0.013%;0.016%;0.017%;0.017%;0.022%;0.025%;0.029%;0.029%
4;4706;47;Amazonas;R?o Putumayo Bajo;Putumayo;281;1;1.152663738;16.04736884;18388043;2894;3677;1462;2837;3150;2384;879;2055;1378;1937;1768;2518;2464;5867;5069;4254;5459;2053;2727;1417722.433;220.75;280.47;111.52;216.40;240.27;181.85;67.05;156.75;105.11;147.75;134.86;192.07;187.95;447.52;386.65;324.49;416.40;156.60;208.01;0.016%;0.020%;0.008%;0.015%;0.017%;0.013%;0.005%;0.011%;0.007%;0.010%;0.010%;0.014%;0.013%;0.032%;0.027%;0.023%;0.029%;0.011%;0.015%;0.016%;0.035%;0.043%;0.058%;0.075%;0.088%;0.093%;0.104%;0.111%;0.122%;0.131%;0.145%;0.158%;0.190%;0.217%;0.240%;0.269%;0.280%;0.295%
4;4707;47;Amazonas;R?o Igar?-Paran?;Putumayo;282;1;1.048320017;7.869986107;16705833;2734;1628;2854;1889;2226;3067;152;6508;958;5358;4683;1762;2396;7832;2991;7532;6392;3923;2413;1289881.606;208.54;124.18;217.70;144.09;169.79;233.94;11.59;496.41;73.07;408.70;357.21;134.40;182.76;597.41;228.15;574.52;487.57;299.24;184.06;0.016%;0.010%;0.017%;0.011%;0.013%;0.018%;0.001%;0.038%;0.006%;0.032%;0.028%;0.010%;0.014%;0.046%;0.018%;0.045%;0.038%;0.023%;0.014%;0.016%;0.026%;0.043%;0.054%;0.067%;0.085%;0.086%;0.125%;0.130%;0.162%;0.190%;0.200%;0.214%;0.260%;0.278%;0.323%;0.361%;0.384%;0.398%
4;4417;44;Amazonas;R?o Cahuinar?;Caquet?;283;1;1.222710483;8.288745858;19558697;90;55;42;175;133;41;15;856;62;325;217;1166;118;295;163;86;304;190;335;1504528.013;6.86;4.20;3.20;13.35;10.14;3.13;1.14;65.29;4.73;24.79;16.55;88.94;9.00;22.50;12.43;6.56;23.19;14.49;25.55;0.000%;0.000%;0.000%;0.001%;0.001%;0.000%;0.000%;0.004%;0.000%;0.002%;0.001%;0.006%;0.001%;0.001%;0.001%;0.000%;0.002%;0.001%;0.002%;0.000%;0.001%;0.001%;0.002%;0.003%;0.003%;0.003%;0.007%;0.007%;0.009%;0.010%;0.016%;0.017%;0.018%;0.019%;0.019%;0.021%;0.022%;0.024%
4;4415;44;Amazonas;R?o Caqueta Bajo;Caquet?;284;1;2.057685107;15.80390248;32877420;1936;2833;2765;2546;1835;1361;429;3048;1361;2641;2235;2377;1453;5390;1648;3562;3683;2574;1765;2532349.016;147.67;216.09;210.91;194.20;139.97;103.81;32.72;232.49;103.81;201.45;170.48;181.31;110.83;411.14;125.71;271.70;280.93;196.34;134.63;0.006%;0.009%;0.008%;0.008%;0.006%;0.004%;0.001%;0.009%;0.004%;0.008%;0.007%;0.007%;0.004%;0.016%;0.005%;0.011%;0.011%;0.008%;0.005%;0.006%;0.014%;0.023%;0.030%;0.036%;0.040%;0.041%;0.050%;0.055%;0.063%;0.069%;0.076%;0.081%;0.097%;0.102%;0.113%;0.124%;0.132%;0.137%
4;4418;44;Amazonas;R?o Mirit?-Paran?;Caquet?;285;1;0.7316782;7.864823811;11676463;1001;1230;1050;1383;1158;506;587;551;1988;2394;221;2490;1853;2362;1732;3433;2562;1859;2058;900516.521;76.35;93.82;80.09;105.49;88.33;38.60;44.77;42.03;151.64;182.61;16.86;189.93;141.34;180.17;132.11;261.86;195.42;141.80;156.98;0.008%;0.010%;0.009%;0.012%;0.010%;0.004%;0.005%;0.005%;0.017%;0.020%;0.002%;0.021%;0.016%;0.020%;0.015%;0.029%;0.022%;0.016%;0.017%;0.008%;0.019%;0.028%;0.040%;0.049%;0.054%;0.059%;0.063%;0.080%;0.100%;0.102%;0.123%;0.139%;0.159%;0.174%;0.203%;0.224%;0.240%;0.258%
4;4309;43;Amazonas;Directos R?o Taraira;Apaporis;286;1;0.125441786;3.813940167;2007121;0;0;0;0;0;0;0;0;1;3;0;5;0;0;0;0;23;0;0;154396.293;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.08;0.23;0.00;0.38;0.00;0.00;0.00;0.00;1.75;0.00;0.00;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.001%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.002%;0.002%;0.002%
4;4420;44;Amazonas;R?o Pur?;Caquet?;287;1;0.619409264;5.097654411;9909141;14;19;11;30;13;189;62;22;40;82;48;357;88;15;67;43;178;9;39;761966.35;1.07;1.45;0.84;2.29;0.99;14.42;4.73;1.68;3.05;6.25;3.66;27.23;6.71;1.14;5.11;3.28;13.58;0.69;2.97;0.000%;0.000%;0.000%;0.000%;0.000%;0.002%;0.001%;0.000%;0.000%;0.001%;0.000%;0.004%;0.001%;0.000%;0.001%;0.000%;0.002%;0.000%;0.000%;0.000%;0.000%;0.000%;0.001%;0.001%;0.003%;0.003%;0.004%;0.004%;0.005%;0.005%;0.009%;0.010%;0.010%;0.011%;0.011%;0.013%;0.013%;0.013%
4;4711;47;Amazonas;R?o Purite;Putumayo;288;1;0.161763623;2.507344222;2587430;32;2;1;2;4;0;0;1;31;2;5;101;5;0;0;451;146;25;0;198752.749;2.44;0.15;0.08;0.15;0.31;0.00;0.00;0.08;2.36;0.15;0.38;7.70;0.38;0.00;0.00;34.40;11.14;1.91;0.00;0.001%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.000%;0.001%;0.000%;0.000%;0.004%;0.000%;0.000%;0.000%;0.017%;0.006%;0.001%;0.000%;0.001%;0.001%;0.001%;0.001%;0.002%;0.002%;0.002%;0.002%;0.003%;0.003%;0.003%;0.007%;0.007%;0.007%;0.007%;0.024%;0.030%;0.031%;0.031%
4;4710;47;Amazonas;R?o Cotuhe;Putumayo;289;1;0.296177575;3.205501624;4731697;182;73;88;166;215;337;361;123;528;512;294;666;408;574;467;526;599;439;589;364027.156;13.88;5.57;6.71;12.66;16.40;25.71;27.54;9.38;40.27;39.05;22.43;50.80;31.12;43.78;35.62;40.12;45.69;33.49;44.93;0.004%;0.002%;0.002%;0.003%;0.005%;0.007%;0.008%;0.003%;0.011%;0.011%;0.006%;0.014%;0.009%;0.012%;0.010%;0.011%;0.013%;0.009%;0.012%;0.004%;0.005%;0.007%;0.011%;0.015%;0.022%;0.030%;0.032%;0.043%;0.054%;0.060%;0.074%;0.083%;0.095%;0.105%;0.116%;0.128%;0.137%;0.150%
2;2907;29;Magdalena Cauca;Directos Bajo Magdalena entre El Banco y El Plato;Bajo Magdalena;290;3;0.576376118;5.158007706;8721584;22302;14003;22336;21110;15498;18565;27940;20546;25193;14183;7642;16456;13973;26548;17594;60464;64362;52769;39011;700643.356;1701.14;1068.12;1703.74;1610.22;1182.15;1416.09;2131.20;1567.20;1921.66;1081.85;582.91;1255.23;1065.83;2025.02;1342.03;4612.05;4909.38;4025.10;2975.67;0.243%;0.152%;0.243%;0.230%;0.169%;0.202%;0.304%;0.224%;0.274%;0.154%;0.083%;0.179%;0.152%;0.289%;0.192%;0.658%;0.701%;0.574%;0.425%;0.243%;0.395%;0.638%;0.868%;1.037%;1.239%;1.543%;1.767%;2.041%;2.196%;2.279%;2.458%;2.610%;2.899%;3.091%;3.749%;4.450%;5.024%;5.449%
3;3604;36;Orinoco;Ca?o Samuco;Casanare;291;4;0.074827602;1.706821677;1195911;135;110;28;42;58;10;38;100;164;52;51;80;35;16;10;90;208;49;82;91528.259;10.30;8.39;2.14;3.20;4.42;0.76;2.90;7.63;12.51;3.97;3.89;6.10;2.67;1.22;0.76;6.86;15.87;3.74;6.25;0.011%;0.009%;0.002%;0.004%;0.005%;0.001%;0.003%;0.008%;0.014%;0.004%;0.004%;0.007%;0.003%;0.001%;0.001%;0.008%;0.017%;0.004%;0.007%;0.011%;0.020%;0.023%;0.026%;0.031%;0.032%;0.035%;0.043%;0.057%;0.061%;0.066%;0.072%;0.075%;0.077%;0.077%;0.085%;0.102%;0.106%;0.113%
3;3524;35;Orinoco;Directos al R?o Meta entre r?os Pauto y Carare;Meta;292;4;0.436598348;4.423812304;6930566;1994;1336;531;1135;1090;1831;2359;2674;4094;947;1109;1732;1235;5455;4363;3805;8128;3239;7924;534775.022;152.10;101.91;40.50;86.58;83.14;139.66;179.94;203.97;312.28;72.23;84.59;132.11;94.20;416.09;332.80;290.24;619.98;247.06;604.42;0.028%;0.019%;0.008%;0.016%;0.016%;0.026%;0.034%;0.038%;0.058%;0.014%;0.016%;0.025%;0.018%;0.078%;0.062%;0.054%;0.116%;0.046%;0.113%;0.028%;0.047%;0.055%;0.071%;0.087%;0.113%;0.147%;0.185%;0.243%;0.257%;0.272%;0.297%;0.315%;0.393%;0.455%;0.509%;0.625%;0.671%;0.784%
2;2304;23;Magdalena Cauca;Directos Magdalena entre R?os Guarin? y La Miel;Medio Magdalena;293;3;0.078809135;1.529534589;1174302;7902;4039;748;11392;6413;7347;5090;3484;4279;5239;3175;3046;2405;10264;1781;1571;4267;2919;1291;96572.896;602.75;308.09;57.06;868.95;489.17;560.41;388.25;265.75;326.39;399.62;242.18;232.34;183.45;782.91;135.85;119.83;325.48;222.65;98.47;0.624%;0.319%;0.059%;0.900%;0.507%;0.580%;0.402%;0.275%;0.338%;0.414%;0.251%;0.241%;0.190%;0.811%;0.141%;0.124%;0.337%;0.231%;0.102%;0.624%;0.943%;1.002%;1.902%;2.409%;2.989%;3.391%;3.666%;4.004%;4.418%;4.669%;4.909%;5.099%;5.910%;6.051%;6.175%;6.512%;6.742%;6.844%
3;3203;32;Orinoco;Rio Losada;Guaviare;294;4;0.297399262;3.227513305;3418205;70493;60364;20912;162317;86745;67554;215666;67727;43286;30828;88760;38797;28646;48735;13304;29970;77004;149251;39842;365790.712;5377.04;4604.42;1595.12;12381.16;6616.70;5152.86;16450.50;5166.06;3301.75;2351.49;6770.40;2959.34;2185.05;3717.39;1014.80;2286.04;5873.68;11384.52;3039.05;1.470%;1.259%;0.436%;3.385%;1.809%;1.409%;4.497%;1.412%;0.903%;0.643%;1.851%;0.809%;0.597%;1.016%;0.277%;0.625%;1.606%;3.112%;0.831%;1.470%;2.729%;3.165%;6.550%;8.358%;9.767%;14.264%;15.677%;16.579%;17.222%;19.073%;19.882%;20.479%;21.496%;21.773%;22.398%;24.004%;27.116%;27.947%
3;3207;32;Orinoco;R?o Guejar;Guaviare;295;4;0.268167001;3.487584365;3935764;20078;11523;4973;14159;7062;11275;35617;19674;19256;36675;23049;14517;8501;13250;12841;17521;33133;28552;23254;329599.117;1531.50;878.95;379.33;1080.02;538.67;860.03;2716.78;1500.69;1468.80;2797.48;1758.12;1107.32;648.44;1010.68;979.48;1336.46;2527.31;2177.88;1773.76;0.465%;0.267%;0.115%;0.328%;0.163%;0.261%;0.824%;0.455%;0.446%;0.849%;0.533%;0.336%;0.197%;0.307%;0.297%;0.405%;0.767%;0.661%;0.538%;0.465%;0.731%;0.846%;1.174%;1.338%;1.598%;2.423%;2.878%;3.324%;4.172%;4.706%;5.042%;5.239%;5.545%;5.842%;6.248%;7.015%;7.675%;8.214%
1;1501;15;Caribe;R?o  Piedras - R?o Manzanares;Caribe - Guajira;296;2;0.07694663;1.710770202;1169612;14241;1275;3975;1731;1112;1020;1300;3681;4393;1241;2659;2099;3314;13337;1239;1101;1586;1086;1149;92963.682;1086.27;97.25;303.20;132.04;84.82;77.80;99.16;280.78;335.09;94.66;202.82;160.11;252.78;1017.32;94.51;83.98;120.98;82.84;87.64;1.168%;0.105%;0.326%;0.142%;0.091%;0.084%;0.107%;0.302%;0.360%;0.102%;0.218%;0.172%;0.272%;1.094%;0.102%;0.090%;0.130%;0.089%;0.094%;1.168%;1.273%;1.599%;1.741%;1.833%;1.916%;2.023%;2.325%;2.685%;2.787%;3.005%;3.178%;3.450%;4.544%;4.645%;4.736%;4.866%;4.955%;5.049%
3;3107;31;Orinoco;Ca?o Nabuqu?n;In?rida;297;4;0.14006777;2.592660155;2239282;34;2;4;211;756;19;210;15;11;28;18;79;23;55;0;186;49;28;135;172218.576;2.59;0.15;0.31;16.09;57.67;1.45;16.02;1.14;0.84;2.14;1.37;6.03;1.75;4.20;0.00;14.19;3.74;2.14;10.30;0.002%;0.000%;0.000%;0.009%;0.033%;0.001%;0.009%;0.001%;0.000%;0.001%;0.001%;0.003%;0.001%;0.002%;0.000%;0.008%;0.002%;0.001%;0.006%;0.002%;0.002%;0.002%;0.011%;0.045%;0.045%;0.055%;0.055%;0.056%;0.057%;0.058%;0.061%;0.062%;0.065%;0.065%;0.073%;0.075%;0.077%;0.083%
2;2805;28;Magdalena Cauca;Bajo Cesar;Cesar;298;3;0.483664376;3.549225075;7185836;26196;19787;36364;28492;23269;25785;55965;21261;27917;19386;10078;21032;11938;27238;21916;50287;49756;42810;33301;587842.528;1998.17;1509.31;2773.76;2173.30;1774.90;1966.82;4268.88;1621.74;2129.44;1478.72;768.73;1604.27;910.60;2077.65;1671.70;3835.77;3795.27;3265.45;2540.12;0.340%;0.257%;0.472%;0.370%;0.302%;0.335%;0.726%;0.276%;0.362%;0.252%;0.131%;0.273%;0.155%;0.353%;0.284%;0.653%;0.646%;0.555%;0.432%;0.340%;0.597%;1.069%;1.438%;1.740%;2.075%;2.801%;3.077%;3.439%;3.691%;3.821%;4.094%;4.249%;4.603%;4.887%;5.540%;6.185%;6.741%;7.173%
2;2306;23;Magdalena Cauca;R?o Negro;Medio Magdalena;299;3;0.372984709;3.964477381;5766715;13866;9679;3774;25894;10877;11032;4790;8697;13289;8146;5722;18684;5123;6564;4133;6598;19126;14983;10048;457194.633;1057.67;738.29;287.87;1975.13;829.67;841.50;365.37;663.39;1013.65;621.36;436.46;1425.17;390.77;500.69;315.26;503.28;1458.89;1142.87;766.44;0.231%;0.161%;0.063%;0.432%;0.181%;0.184%;0.080%;0.145%;0.222%;0.136%;0.095%;0.312%;0.085%;0.110%;0.069%;0.110%;0.319%;0.250%;0.168%;0.231%;0.393%;0.456%;0.888%;1.069%;1.253%;1.333%;1.478%;1.700%;1.836%;1.931%;2.243%;2.329%;2.438%;2.507%;2.617%;2.936%;3.186%;3.354%
2;2303;23;Magdalena Cauca;Directos al Magdalena entre R?os Seco y Negro (md);Medio Magdalena;300;3;0.03548228;1.384254309;542043;2713;1371;363;1555;593;864;466;192;1154;719;780;3593;423;4085;1017;882;1919;1743;1262;43474.464;206.94;104.58;27.69;118.61;45.23;65.90;35.55;14.65;88.02;54.84;59.50;274.07;32.27;311.59;77.57;67.28;146.38;132.95;96.26;0.476%;0.241%;0.064%;0.273%;0.104%;0.152%;0.082%;0.034%;0.202%;0.126%;0.137%;0.630%;0.074%;0.717%;0.178%;0.155%;0.337%;0.306%;0.221%;0.476%;0.717%;0.780%;1.053%;1.157%;1.309%;1.390%;1.424%;1.627%;1.753%;1.890%;2.520%;2.594%;3.311%;3.489%;3.644%;3.981%;4.287%;4.508%
4;4801;48;Amazonas;Directos R?o Amazonas (mi);Amazonas - Directos;301;1;0.264931119;3.385761404;4180538;1794;902;956;792;2132;1586;1722;1038;3475;2270;3157;5284;4093;4879;5134;5210;5922;3420;4570;325407.298;136.84;68.80;72.92;60.41;162.62;120.98;131.35;79.18;265.06;173.15;240.81;403.05;312.20;372.16;391.61;397.41;451.72;260.87;348.59;0.042%;0.021%;0.022%;0.019%;0.050%;0.037%;0.040%;0.024%;0.081%;0.053%;0.074%;0.124%;0.096%;0.114%;0.120%;0.122%;0.139%;0.080%;0.107%;0.042%;0.063%;0.086%;0.104%;0.154%;0.191%;0.232%;0.256%;0.337%;0.391%;0.465%;0.589%;0.684%;0.799%;0.919%;1.041%;1.180%;1.260%;1.367%
1;1608;16;Caribe;R?o del Suroeste y directos R?o de Oro;Catatumbo;302;2;0.154326369;2.837716008;2236168;5706;3130;2925;5119;3311;2198;5453;4782;5935;8415;3375;4364;6401;18989;10072;99755;15834;13561;13695;187671.261;435.24;238.75;223.11;390.47;252.56;167.66;415.94;364.76;452.71;641.88;257.44;332.88;488.25;1448.44;768.27;7609.08;1207.78;1034.40;1044.62;0.232%;0.127%;0.119%;0.208%;0.135%;0.089%;0.222%;0.194%;0.241%;0.342%;0.137%;0.177%;0.260%;0.772%;0.409%;4.054%;0.644%;0.551%;0.557%;0.232%;0.359%;0.478%;0.686%;0.821%;0.910%;1.132%;1.326%;1.567%;1.909%;2.046%;2.224%;2.484%;3.256%;3.665%;7.720%;8.363%;8.914%;9.471%
5;5205;52;Pacifico;R?o Gu?itara;Pat?a;303;5;0.29549198;3.392586124;4616668;24775;1976;2556;6043;5886;4735;8012;5341;9649;5298;3737;12677;3449;4271;887;3162;3327;2814;2628;363657.516;1889.78;150.72;194.97;460.95;448.97;361.17;611.14;407.40;736.00;404.12;285.05;966.97;263.08;325.78;67.66;241.19;253.78;214.65;200.46;0.520%;0.041%;0.054%;0.127%;0.123%;0.099%;0.168%;0.112%;0.202%;0.111%;0.078%;0.266%;0.072%;0.090%;0.019%;0.066%;0.070%;0.059%;0.055%;0.520%;0.561%;0.615%;0.741%;0.865%;0.964%;1.132%;1.244%;1.447%;1.558%;1.636%;1.902%;1.974%;2.064%;2.083%;2.149%;2.219%;2.278%;2.333%
3;3510;35;Orinoco;R?o Negro;Meta;304;4;0.075510261;1.834172375;1190633;707;885;649;1963;984;960;1320;1099;1454;1349;1635;2133;154;742;89;391;196;227;576;92719.588;53.93;67.51;49.50;149.73;75.06;73.23;100.69;83.83;110.91;102.90;124.71;162.70;11.75;56.60;6.79;29.82;14.95;17.32;43.94;0.058%;0.073%;0.053%;0.161%;0.081%;0.079%;0.109%;0.090%;0.120%;0.111%;0.135%;0.175%;0.013%;0.061%;0.007%;0.032%;0.016%;0.019%;0.047%;0.058%;0.131%;0.184%;0.346%;0.427%;0.506%;0.614%;0.705%;0.824%;0.935%;1.070%;1.245%;1.258%;1.319%;1.326%;1.359%;1.375%;1.393%;1.441%
5;5104;51;Pacifico;R?o Tola;Mira;305;5;0.048081172;1.449471738;727525;6768;4059;548;4087;142;2896;963;2060;4406;1705;813;2461;1430;1554;1008;2270;3259;793;584;59158.432;516.25;309.61;41.80;311.75;10.83;220.90;73.46;157.13;336.08;130.05;62.01;187.72;109.08;118.54;76.89;173.15;248.59;60.49;44.55;0.873%;0.523%;0.071%;0.527%;0.018%;0.373%;0.124%;0.266%;0.568%;0.220%;0.105%;0.317%;0.184%;0.200%;0.130%;0.293%;0.420%;0.102%;0.075%;0.873%;1.396%;1.467%;1.994%;2.012%;2.385%;2.510%;2.775%;3.343%;3.563%;3.668%;3.985%;4.170%;4.370%;4.500%;4.793%;5.213%;5.315%;5.390%
